Time,,,Dough Cooler2 Temp,,Dough Cooler1 Temp,,Perishable Cooler Temp
16-06-2026 00:03,,,NOP,,3.559029,,3.57856
16-06-2026 00:08,,,NOP,,3.559029,,3.646698
16-06-2026 00:13,,,NOP,,3.559029,,3.646698
16-06-2026 00:18,,,NOP,,3.67477,,3.646698
16-06-2026 00:23,,,NOP,,3.67477,,3.73756
16-06-2026 00:28,,,NOP,,3.993057,,3.73756
16-06-2026 00:33,,,NOP,,3.35648,,3.78299
16-06-2026 00:38,,,NOP,,3.472221,,3.760273
16-06-2026 00:43,,,NOP,,3.50116,,3.919273
16-06-2026 00:48,,,NOP,,3.790508,,3.828415
16-06-2026 00:53,,,NOP,,4.31134,,3.73756
16-06-2026 00:58,,,NOP,,4.54282,,3.828415
16-06-2026 01:03,,,NOP,,4.340279,,3.896557
16-06-2026 01:08,,,NOP,,4.54282,,3.987411
16-06-2026 01:13,,,NOP,,4.774307,,3.987411
16-06-2026 01:18,,,NOP,,4.340279,,4.010128
16-06-2026 01:23,,,NOP,,4.108799,,3.987411
16-06-2026 01:28,,,NOP,,3.993057,,3.987411
16-06-2026 01:33,,,NOP,,3.90625,,4.07827
16-06-2026 01:38,,,NOP,,3.90625,,4.07827
16-06-2026 01:43,,,NOP,,3.790508,,4.23727
16-06-2026 01:48,,,NOP,,4.108799,,4.214554
16-06-2026 01:53,,,NOP,,4.108799,,4.23727
16-06-2026 01:58,,,NOP,,3.90625,,4.23727
16-06-2026 02:03,,,NOP,,3.790508,,4.146412
16-06-2026 02:08,,,NOP,,3.790508,,4.07827
16-06-2026 02:13,,,NOP,,3.993057,,3.987411
16-06-2026 02:18,,,NOP,,3.90625,,3.987411
16-06-2026 02:23,,,NOP,,4.108799,,3.987411
16-06-2026 02:28,,,NOP,,4.224541,,4.010128
16-06-2026 02:33,,,NOP,,3.790508,,3.919273
16-06-2026 02:38,,,NOP,,3.240742,,3.828415
16-06-2026 02:43,,,NOP,,2.806709,,3.851128
16-06-2026 02:48,,,NOP,,2.690971,,3.73756
16-06-2026 02:53,,,NOP,,2.57523,,3.73756
16-06-2026 02:58,,,NOP,,2.459492,,3.760273
16-06-2026 03:03,,,NOP,,2.34375,,3.828415
16-06-2026 03:08,,,NOP,,2.228008,,3.760273
16-06-2026 03:13,,,NOP,,2.459492,,3.714844
16-06-2026 03:18,,,NOP,,2.690971,,3.828415
16-06-2026 03:23,,,NOP,,2.89352,,3.919273
16-06-2026 03:28,,,NOP,,3.009258,,3.987411
16-06-2026 03:33,,,NOP,,3.125,,3.919273
16-06-2026 03:38,,,NOP,,3.009258,,4.010128
16-06-2026 03:43,,,NOP,,3.211807,,4.100986
16-06-2026 03:48,,,NOP,,3.211807,,4.07827
16-06-2026 03:53,,,NOP,,3.443291,,4.055557
16-06-2026 03:58,,,NOP,,3.443291,,4.07827
16-06-2026 04:03,,,NOP,,3.443291,,4.169125
16-06-2026 04:08,,,NOP,,3.443291,,3.555843
16-06-2026 04:13,,,NOP,,3.35648,,3.328701
16-06-2026 04:18,,,NOP,,3.240742,,3.169708
16-06-2026 04:23,,,NOP,,3.009258,,3.237846
16-06-2026 04:28,,,NOP,,3.240742,,3.215134
16-06-2026 04:33,,,NOP,,3.327549,,3.237846
16-06-2026 04:38,,,NOP,,3.327549,,3.328701
16-06-2026 04:43,,,NOP,,3.327549,,3.487705
16-06-2026 04:48,,,NOP,,3.35648,,3.57856
16-06-2026 04:53,,,NOP,,3.559029,,3.57856
16-06-2026 04:58,,,NOP,,3.443291,,3.487705
16-06-2026 05:03,,,NOP,,3.443291,,3.57856
16-06-2026 05:08,,,NOP,,3.559029,,3.57856
16-06-2026 05:13,,,NOP,,3.559029,,3.669415
16-06-2026 05:18,,,NOP,,4.224541,,3.669415
16-06-2026 05:23,,,NOP,,4.108799,,3.669415
16-06-2026 05:28,,,NOP,,4.108799,,3.555843
16-06-2026 05:33,,,NOP,,3.993057,,3.57856
16-06-2026 05:38,,,NOP,,3.90625,,3.646698
16-06-2026 05:43,,,NOP,,3.90625,,3.646698
16-06-2026 05:48,,,NOP,,3.993057,,3.669415
16-06-2026 05:53,,,NOP,,3.90625,,3.57856
16-06-2026 05:58,,,NOP,,3.790508,,3.419559
16-06-2026 06:03,,,NOP,,3.790508,,3.328701
16-06-2026 06:08,,,NOP,,3.67477,,3.078846
16-06-2026 06:13,,,NOP,,3.472221,,2.987991
16-06-2026 06:18,,,NOP,,3.125,,3.056133
16-06-2026 06:23,,,NOP,,3.009258,,2.828995
16-06-2026 06:28,,,2.419849,,3.211807,,2.806278
16-06-2026 06:33,,,2.362267,,3.443291,,2.738136
16-06-2026 06:38,,,2.477428,,3.559029,,2.647282
16-06-2026 06:43,,,2.678967,,3.240742,,2.828995
16-06-2026 06:48,,,2.794128,,3.125,,2.919849
16-06-2026 06:53,,,2.851707,,2.922451,,3.056133
16-06-2026 06:58,,,2.880497,,3.009258,,3.056133
16-06-2026 07:03,,,2.966869,,2.89352,,3.169708
16-06-2026 07:08,,,2.90929,,3.211807,,3.146992
16-06-2026 07:13,,,2.938076,,3.211807,,3.328701
16-06-2026 07:18,,,3.024452,,3.009258,,3.305992
16-06-2026 07:23,,,3.13961,,2.806709,,3.419559
16-06-2026 07:28,,,3.13961,,2.89352,,3.487705
16-06-2026 07:33,,,4.665512,,3.240742,,3.487705
16-06-2026 07:38,,,4.492764,,3.559029,,3.464989
16-06-2026 07:43,,,5.701965,,4.658562,,3.57856
16-06-2026 07:48,,,4.492764,,3.90625,,3.73756
16-06-2026 07:53,,,5.500435,,4.224541,,3.73756
16-06-2026 07:58,,,4.665512,,3.90625,,3.760273
16-06-2026 08:03,,,3.848381,,3.263023,,3.760273
16-06-2026 08:08,,,3.76157,,3.263023,,3.760273
16-06-2026 08:13,,,3.645832,,3.059464,,3.487705
16-06-2026 08:18,,,3.443291,,3.175781,,3.146992
16-06-2026 08:23,,,3.414352,,3.059464,,2.965279
16-06-2026 08:28,,,3.414352,,2.710506,,2.806278
16-06-2026 08:33,,,3.414352,,2.710506,,2.738136
16-06-2026 08:38,,,3.443291,,2.390625,,2.624565
16-06-2026 08:43,,,3.53009,,2.826824,,2.647282
16-06-2026 08:48,,,3.732639,,3.146698,,2.397427
16-06-2026 08:53,,,3.790508,,2.826824,,2.215714
16-06-2026 08:58,,,3.76157,,2.943142,,2.261143
16-06-2026 09:03,,,3.935188,,2.594185,,2.147568
16-06-2026 09:08,,,3.90625,,3.146698,,1.988571
16-06-2026 09:13,,,3.819443,,2.710506,,1.875
16-06-2026 09:18,,,3.53009,,2.274307,,1.784145
16-06-2026 09:23,,,3.26968,,2.187065,,1.806854
16-06-2026 09:28,,,3.298611,,1.954426,,1.875
16-06-2026 09:33,,,3.385418,,2.826824,,1.647861
16-06-2026 09:38,,,3.240742,,2.943142,,1.557003
16-06-2026 09:43,,,3.26968,,3.263023,,1.488857
16-06-2026 09:48,,,3.211807,,3.263023,,1.21629
16-06-2026 09:53,,,3.096062,,3.059464,,1.057289
16-06-2026 09:58,,,3.009258,,3.059464,,2.947914
16-06-2026 10:03,,,3.038193,,2.826824,,3.014759
16-06-2026 10:08,,,3.211807,,3.03038,,3.081596
16-06-2026 10:13,,,3.587959,,2.943142,,2.947914
16-06-2026 10:18,,,3.559029,,2.8559,,3.103878
16-06-2026 10:23,,,3.67477,,3.059464,,3.081596
16-06-2026 10:28,,,3.67477,,3.03038,,3.014759
16-06-2026 10:33,,,3.703701,,2.972221,,3.014759
16-06-2026 10:38,,,3.645832,,2.274307,,3.014759
16-06-2026 10:43,,,3.848381,,2.594185,,3.014759
16-06-2026 10:48,,,3.90625,,3.263023,,2.947914
16-06-2026 10:53,,,3.703701,,2.943142,,2.769676
16-06-2026 10:58,,,3.76157,,3.059464,,2.769676
16-06-2026 11:03,,,3.964119,,3.146698,,2.591434
16-06-2026 11:08,,,3.877312,,2.826824,,2.368633
16-06-2026 11:13,,,3.616898,,2.710506,,2.368633
16-06-2026 11:18,,,3.385418,,3.03038,,2.457756
16-06-2026 11:23,,,3.240742,,2.8559,,2.524593
16-06-2026 11:28,,,3.038193,,2.739582,,2.613716
16-06-2026 11:33,,,2.835648,,2.943142,,2.591434
16-06-2026 11:38,,,3.096062,,3.059464,,2.702839
16-06-2026 11:43,,,3.298611,,3.699215,,2.435474
16-06-2026 11:48,,,3.414352,,4.04818,,2.279514
16-06-2026 11:53,,,3.240742,,3.815536,,2.012154
16-06-2026 11:58,,,3.211807,,3.495663,,2.034431
16-06-2026 12:03,,,2.951389,,3.379341,,2.123554
16-06-2026 12:08,,,2.806709,,3.495663,,2.279514
16-06-2026 12:13,,,2.662041,,3.263023,,2.368633
16-06-2026 12:18,,,2.74884,,3.379341,,2.368633
16-06-2026 12:23,,,3.298611,,3.699215,,2.702839
16-06-2026 12:28,,,3.26968,,3.495663,,2.435474
16-06-2026 12:33,,,3.67477,,3.931854,,2.435474
16-06-2026 12:38,,,3.732639,,3.815536,,2.524593
16-06-2026 12:43,,,3.67477,,3.728298,,2.546875
16-06-2026 12:48,,,3.443291,,3.495663,,2.613716
16-06-2026 12:53,,,3.26968,,3.495663,,2.680553
16-06-2026 12:58,,,3.067131,,3.059464,,2.769676
16-06-2026 13:03,,,2.89352,,3.059464,,2.769676
16-06-2026 13:08,,,2.74884,,2.826824,,2.858795
16-06-2026 13:13,,,2.777779,,3.263023,,2.947914
16-06-2026 13:18,,,2.777779,,3.379341,,2.858795
16-06-2026 13:23,,,2.604168,,3.379341,,2.858795
16-06-2026 13:28,,,2.48843,,3.495663,,2.858795
16-06-2026 13:33,,,2.517361,,3.699215,,2.925636
16-06-2026 13:38,,,2.48843,,3.728298,,2.791958
16-06-2026 13:43,,,2.372688,,3.61198,,2.858795
16-06-2026 13:48,,,2.170139,,3.263023,,2.947914
16-06-2026 13:53,,,1.96759,,3.263023,,3.103878
16-06-2026 13:58,,,2.11227,,3.263023,,3.192997
16-06-2026 14:03,,,2.34375,,3.175781,,3.014759
16-06-2026 14:08,,,2.690971,,3.61198,,2.881077
16-06-2026 14:13,,,2.777779,,3.815536,,2.524593
16-06-2026 14:18,,,2.777779,,3.059464,,2.190395
16-06-2026 14:23,,,2.74884,,2.943142,,2.190395
16-06-2026 14:28,,,2.662041,,2.739582,,2.212673
16-06-2026 14:33,,,2.71991,,2.710506,,2.301792
16-06-2026 14:38,,,2.806709,,2.506943,,2.123554
16-06-2026 14:43,,,2.662041,,3.146698,,2.123554
16-06-2026 14:48,,,2.662041,,2.506943,,2.034431
16-06-2026 14:53,,,2.98032,,2.506943,,1.789349
