Time,,,Dough Cooler2 Temp,,Dough Cooler1 Temp,,Perishable Cooler Temp
02-06-2026 00:03,,,                NOP,,3.059464,,3.730469
02-06-2026 00:08,,,                NOP,,2.8559,,3.730469
02-06-2026 00:13,,,                NOP,,3.059464,,3.820168
02-06-2026 00:18,,,                NOP,,3.379341,,3.909866
02-06-2026 00:23,,,                NOP,,3.263023,,3.999565
02-06-2026 00:28,,,                NOP,,3.728298,,4.066841
02-06-2026 00:33,,,                NOP,,3.495663,,4.134113
02-06-2026 00:38,,,                NOP,,3.175781,,4.134113
02-06-2026 00:43,,,                NOP,,2.8559,,4.15654
02-06-2026 00:48,,,                NOP,,2.303383,,4.223812
02-06-2026 00:53,,,                NOP,,2.943142,,4.313511
02-06-2026 00:58,,,                NOP,,3.379341,,4.313511
02-06-2026 01:03,,,                NOP,,3.699215,,4.380787
02-06-2026 01:08,,,                NOP,,4.04818,,4.492912
02-06-2026 01:13,,,                NOP,,4.92057,,4.470486
02-06-2026 01:18,,,                NOP,,4.600693,,4.470486
02-06-2026 01:23,,,                NOP,,4.280819,,4.470486
02-06-2026 01:28,,,                NOP,,4.397137,,4.492912
02-06-2026 01:33,,,                NOP,,4.280819,,4.403214
02-06-2026 01:38,,,                NOP,,4.04818,,4.492912
02-06-2026 01:43,,,                NOP,,3.960938,,4.470486
02-06-2026 01:48,,,                NOP,,3.84462,,4.470486
02-06-2026 01:53,,,                NOP,,3.641056,,4.470486
02-06-2026 01:58,,,                NOP,,3.84462,,4.470486
02-06-2026 02:03,,,                NOP,,3.931854,,4.492912
02-06-2026 02:08,,,                NOP,,3.960938,,4.425636
02-06-2026 02:13,,,                NOP,,4.04818,,4.380787
02-06-2026 02:18,,,                NOP,,3.931854,,4.313511
02-06-2026 02:23,,,                NOP,,3.931854,,4.313511
02-06-2026 02:28,,,                NOP,,3.61198,,4.223812
02-06-2026 02:33,,,                NOP,,3.175781,,4.15654
02-06-2026 02:38,,,                NOP,,2.739582,,4.044415
02-06-2026 02:43,,,                NOP,,2.390625,,3.977142
02-06-2026 02:48,,,                NOP,,2.099827,,3.909866
02-06-2026 02:53,,,                NOP,,1.75087,,3.977142
02-06-2026 02:58,,,                NOP,,1.634552,,3.977142
02-06-2026 03:03,,,                NOP,,1.75087,,4.066841
02-06-2026 03:08,,,                NOP,,1.721786,,3.999565
02-06-2026 03:13,,,                NOP,,1.838108,,3.977142
02-06-2026 03:18,,,                NOP,,2.157986,,4.066841
02-06-2026 03:23,,,                NOP,,2.506943,,4.15654
02-06-2026 03:28,,,                NOP,,2.826824,,4.134113
02-06-2026 03:33,,,                NOP,,2.710506,,4.134113
02-06-2026 03:38,,,                NOP,,2.390625,,4.223812
02-06-2026 03:43,,,                NOP,,2.390625,,4.246239
02-06-2026 03:48,,,                NOP,,2.623264,,3.696178
02-06-2026 03:53,,,                NOP,,2.739582,,3.696178
02-06-2026 03:58,,,                NOP,,2.739582,,3.786461
02-06-2026 04:03,,,                NOP,,2.623264,,3.763889
02-06-2026 04:08,,,                NOP,,2.826824,,3.854168
02-06-2026 04:13,,,                NOP,,2.826824,,3.87674
02-06-2026 04:18,,,                NOP,,2.826824,,3.944443
02-06-2026 04:23,,,                NOP,,2.8559,,3.944443
02-06-2026 04:28,,,                NOP,,2.826824,,3.944443
02-06-2026 04:33,,,                NOP,,2.8559,,3.87674
02-06-2026 04:38,,,                NOP,,3.059464,,3.944443
02-06-2026 04:43,,,                NOP,,3.059464,,3.967014
02-06-2026 04:48,,,                NOP,,3.263023,,4.034721
02-06-2026 04:53,,,                NOP,,3.175781,,4.102432
02-06-2026 04:58,,,                NOP,,3.175781,,4.102432
02-06-2026 05:03,,,                NOP,,3.263023,,4.125
02-06-2026 05:08,,,                NOP,,3.495663,,4.102432
02-06-2026 05:13,,,                NOP,,3.84462,,4.192707
02-06-2026 05:18,,,                NOP,,3.84462,,4.192707
02-06-2026 05:23,,,                NOP,,3.757378,,4.282986
02-06-2026 05:28,,,                NOP,,3.292099,,4.373264
02-06-2026 05:33,,,                NOP,,3.408421,,4.373264
02-06-2026 05:38,,,                NOP,,3.495663,,4.282986
02-06-2026 05:43,,,                NOP,,3.408421,,4.215275
02-06-2026 05:48,,,                NOP,,3.175781,,4.125
02-06-2026 05:53,,,                NOP,,3.059464,,4.034721
02-06-2026 05:58,,,                NOP,,3.379341,,3.854168
02-06-2026 06:03,,,                NOP,,3.292099,,3.763889
02-06-2026 06:08,,,5.039783,,2.943142,,3.786461
02-06-2026 06:13,,,3.254772,,2.623264,,3.628471
02-06-2026 06:18,,,2.851707,,2.419708,,3.628471
02-06-2026 06:23,,,2.765335,,2.390625,,3.696178
02-06-2026 06:28,,,2.851707,,2.390625,,3.786461
02-06-2026 06:33,,,2.650173,,2.390625,,3.696178
02-06-2026 06:38,,,2.535011,,2.710506,,3.673611
02-06-2026 06:43,,,2.650173,,2.303383,,3.786461
02-06-2026 06:48,,,2.765335,,2.070744,,3.6059
02-06-2026 06:53,,,2.851707,,2.303383,,3.289928
02-06-2026 06:58,,,3.082031,,2.506943,,3.109375
02-06-2026 07:03,,,3.168404,,2.390625,,3.131947
02-06-2026 07:08,,,3.13961,,2.070744,,3.109375
02-06-2026 07:13,,,3.110825,,2.390625,,3.109375
02-06-2026 07:18,,,2.995659,,2.506943,,3.177086
02-06-2026 07:23,,,3.053238,,2.303383,,3.199654
02-06-2026 07:28,,,3.110825,,2.099827,,3.267365
02-06-2026 07:33,,,3.082031,,1.954426,,3.357639
02-06-2026 07:38,,,3.053238,,1.838108,,3.357639
02-06-2026 07:43,,,2.995659,,1.721786,,3.447918
02-06-2026 07:48,,,2.880497,,2.070744,,3.357639
02-06-2026 07:53,,,2.851707,,2.070744,,2.026043
02-06-2026 07:58,,,3.254772,,2.187065,,1.868053
02-06-2026 08:03,,,3.686634,,2.506943,,1.529514
02-06-2026 08:08,,,3.916954,,2.739582,,1.28125
02-06-2026 08:13,,,3.945747,,2.506943,,1.190971
02-06-2026 08:18,,,3.916954,,2.826824,,1.258678
02-06-2026 08:23,,,3.801796,,2.623264,,1.190971
02-06-2026 08:28,,,3.888168,,2.303383,,2.435474
02-06-2026 08:33,,,3.686634,,2.623264,,2.613716
02-06-2026 08:38,,,3.71542,,2.506943,,2.524593
02-06-2026 08:43,,,3.859375,,2.070744,,2.613716
02-06-2026 08:48,,,3.327549,,2.390625,,2.279514
02-06-2026 08:53,,,3.298611,,2.390625,,2.190395
02-06-2026 08:58,,,3.76157,,2.303383,,2.190395
02-06-2026 09:03,,,3.67477,,2.506943,,1.633392
02-06-2026 09:08,,,3.53009,,2.070744,,2.095055
02-06-2026 09:13,,,3.35648,,2.390625,,2.272137
02-06-2026 09:18,,,3.703701,,2.187065,,2.25
02-06-2026 09:23,,,3.645832,,2.943142,,2.072918
02-06-2026 09:28,,,3.732639,,2.623264,,2.006512
02-06-2026 09:33,,,3.587959,,3.263023,,1.851563
02-06-2026 09:38,,,3.616898,,2.739582,,2.006512
02-06-2026 09:43,,,3.67477,,2.506943,,1.917965
02-06-2026 09:48,,,3.935188,,2.506943,,2.006512
02-06-2026 09:53,,,3.90625,,2.826824,,2.339119
02-06-2026 09:58,,,3.819443,,3.175781,,2.339119
02-06-2026 10:03,,,3.732639,,2.739582,,2.405094
02-06-2026 10:08,,,3.76157,,2.739582,,2.559025
02-06-2026 10:13,,,3.76157,,2.623264,,2.537037
02-06-2026 10:18,,,3.819443,,2.943142,,2.734955
02-06-2026 10:23,,,3.877312,,3.088539,,2.66898
02-06-2026 10:28,,,3.790508,,3.495663,,2.493057
02-06-2026 10:33,,,3.732639,,2.972221,,2.493057
02-06-2026 10:38,,,3.732639,,2.8559,,2.493057
02-06-2026 10:43,,,3.67477,,2.739582,,2.734955
02-06-2026 10:48,,,3.993057,,2.972221,,2.405094
02-06-2026 10:53,,,4.079861,,3.263023,,2.251156
02-06-2026 10:58,,,4.021992,,3.263023,,2.163193
