Time,Freezer1 Temp,Freezer2 Temp,Dough Cooler1 Temp,Dough Cooler1RH Temp,Dough Cooler2 Temp,Dough Cooler2RH Temp,Perishable Cooler Temp,Perishable CoolerRH Temp,Blast Room1 Temp,Blast Room2 Temp,Pack Room Temp,ThinCrust Area Temp,Prod Room Temp,Prod RoomRH Temp
21-06-2026 01:03:02,-50,-50,6.828701,-50,2.943142,100,3.854168,100,-50,-50,7.998844,10.43837,23.0612,82.87037
21-06-2026 01:08:02,-50,-50,6.915508,-50,3.146698,100,3.854168,100,-50,-50,8.042824,10.46007,23.0612,82.92824
21-06-2026 01:13:02,-50,-50,6.915508,-50,3.699215,100,3.786461,100,-50,-50,7.976852,10.46007,23.0612,83.3478
21-06-2026 01:18:02,-50,-50,7.002312,-50,4.04818,100,3.696178,100,-50,-50,7.888889,10.43837,23.03646,83.66608
21-06-2026 01:23:02,-50,-50,7.002312,-50,3.960938,100,3.673611,100,-50,-50,7.866898,10.43837,23.03646,83.82523
21-06-2026 01:28:02,-50,-50,7.002312,-50,4.164497,100,3.673611,100,-50,-50,7.866898,10.39497,23.16016,83.78183
21-06-2026 01:33:02,-50,-50,7.060188,-50,3.84462,100,3.696178,100,-50,-50,7.822918,10.37326,23.16016,84.04224
21-06-2026 01:38:02,-50,-50,7.060188,-50,3.728298,100,3.673611,100,-32.43634,-50,7.866898,10.32986,23.16016,84.04224
21-06-2026 01:43:02,-50,-50,7.089119,-50,3.815536,100,3.696178,100,-50,-50,7.888889,10.26476,23.16016,83.8831
21-06-2026 01:48:02,-50,-50,7.060188,-50,3.379341,100,3.673611,100,-50,-50,7.888889,10.22136,23.16016,83.60822
21-06-2026 01:53:02,-50,-50,7.089119,-50,3.699215,100,3.763889,100,-50,-50,7.954861,10.19965,23.16016,83.60822
21-06-2026 01:58:02,-50,-50,7.060188,-50,3.379341,100,3.583332,100,-38.97569,-50,7.844906,10.17795,23.16016,83.55035
21-06-2026 02:03:02,-50,-50,7.060188,-50,3.263023,100,3.6059,100,-50,-50,7.778938,10.11285,23.16016,83.50694
21-06-2026 02:08:02,-50,-50,7.060188,-50,3.495663,100,3.6059,100,-50,-50,7.800926,10.09115,23.13542,83.3478
21-06-2026 02:13:02,-50,-50,7.002312,-50,3.059464,100,3.515625,100,-50,-50,7.778938,10.06944,23.0612,83.24653
21-06-2026 02:18:02,-50,-50,6.973381,-50,3.059464,100,3.515625,100,-44.01042,-50,7.778938,10.04774,23.0612,83.08739
21-06-2026 02:23:02,-50,-50,6.944443,-50,2.739582,100,3.425346,100,-47.65625,-50,7.734955,10.02604,23.0612,83.13079
21-06-2026 02:28:02,-50,-50,6.915508,-50,2.506943,100,3.335068,100,-50,-50,7.625,9.982639,23.0612,82.87037
21-06-2026 02:33:02,-50,-50,6.915508,-50,2.157986,100,3.267365,100,-50,-50,7.559025,9.960938,22.96224,82.7691
21-06-2026 02:38:02,-50,-50,6.915508,-50,1.954426,100,3.177086,100,-50,-50,7.493057,9.939236,22.96224,82.49421
21-06-2026 02:43:02,-50,-50,6.88657,-50,1.838108,100,3.109375,100,-33.85417,-50,7.427082,9.960938,22.86328,82.43634
21-06-2026 02:48:02,-50,-50,6.88657,-50,1.954426,100,3.086803,100,-50,-50,7.405094,9.960938,22.88802,82.16145
21-06-2026 02:53:02,-50,-50,6.828701,-50,1.721786,100,3.086803,100,-50,-50,7.427082,9.982639,22.78906,81.85764
21-06-2026 02:58:02,-50,-50,6.828701,-50,1.605469,100,3.109375,100,-50,-50,7.471062,10.00434,22.76432,81.79977
21-06-2026 03:03:02,-50,-50,6.88657,-50,1.489151,100,3.086803,100,-38.5706,-50,7.471062,10.00434,22.76432,82.75463
21-06-2026 03:08:02,-50,-50,6.88657,-50,1.401909,100,3.086803,100,-50,-50,7.405094,9.982639,22.86328,83.08739
21-06-2026 03:13:02,-50,-50,6.915508,-50,1.16927,100,3.109375,100,-46.73032,-50,7.361111,9.960938,22.88802,83.3912
21-06-2026 03:18:02,-50,-50,6.973381,-50,1.052952,100,3.109375,100,-50,-50,7.383102,9.917538,22.86328,83.01505
21-06-2026 03:23:02,-50,-50,6.973381,-50,1.372829,100,3.086803,100,-50,-50,7.405094,9.895832,22.86328,82.87037
21-06-2026 03:28:02,-50,-50,6.973381,-50,1.489151,100,3.177086,100,-50,-50,7.471062,9.874134,22.86328,83.07292
21-06-2026 03:33:02,-50,-50,6.828701,-50,1.721786,100,3.267365,100,-50,-50,7.559025,9.852428,22.96224,83.50694
21-06-2026 03:38:02,-50,-50,6.741898,-50,1.838108,100,3.425346,100,-50,-50,7.690975,9.787327,22.96224,83.60822
21-06-2026 03:43:02,-50,-50,6.684029,-50,1.838108,100,3.515625,100,-50,-50,7.712963,9.722221,22.96224,83.60822
21-06-2026 03:48:02,-50,-50,6.770832,-50,2.041668,100,3.583332,100,-50,-50,7.844906,9.70052,22.96224,83.76736
21-06-2026 03:53:02,-50,-50,6.79977,-50,1.954426,100,3.673611,100,-50,-50,7.910881,9.635418,22.96224,83.3478
21-06-2026 03:58:02,-50,-50,6.79977,-50,1.92535,100,3.763889,100,-36.45833,-50,7.932869,9.592014,22.96224,83.02952
21-06-2026 04:03:02,-50,-50,6.944443,-50,2.274307,100,3.763889,100,-50,-50,7.954861,9.548611,22.96224,83.08739
21-06-2026 04:08:02,-50,-50,7.03125,-50,2.274307,100,3.763889,100,-42.96875,-50,7.954861,9.505211,22.96224,83.44907
21-06-2026 04:13:02,-50,-50,7.03125,-50,2.390625,100,3.763889,100,-50,-50,7.998844,9.483505,22.96224,83.62269
21-06-2026 04:18:02,-50,-50,7.002312,-50,2.390625,100,3.854168,100,-50,-50,8.086807,9.483505,22.96224,83.3478
21-06-2026 04:23:02,-50,-50,6.973381,-50,2.506943,100,3.921875,100,-50,-50,8.108795,9.461807,22.96224,83.56481
21-06-2026 04:28:02,-50,-50,7.002312,-50,2.594185,100,3.944443,100,-50,-50,8.130787,9.440102,22.96224,83.50694
21-06-2026 04:33:02,-50,-50,7.03125,-50,2.594185,100,3.921875,100,-50,-50,8.152775,9.440102,22.96224,83.3478
21-06-2026 04:38:02,-50,-50,7.060188,-50,3.23394,100,3.854168,100,-50,-50,8.108795,9.418404,22.96224,83.76736
21-06-2026 04:43:02,-50,-50,7.146992,-50,3.263023,100,3.854168,100,-41.6088,-50,8.020832,9.418404,23.03646,83.8831
21-06-2026 04:48:02,-50,-50,7.204861,-50,3.088539,100,3.854168,100,-50,-50,8.064812,9.375,23.0612,84.04224
21-06-2026 04:53:02,-50,-50,7.233799,-50,3.175781,100,3.944443,100,-50,-50,8.108795,9.353298,23.03646,83.82523
21-06-2026 04:58:02,-50,-50,7.291668,-50,3.263023,100,4.012154,100,-50,-50,8.17477,9.353298,23.0612,83.44907
21-06-2026 05:03:02,-50,-50,7.26273,-50,3.292099,100,4.012154,100,-50,-50,8.21875,9.3316,23.03646,83.17419
21-06-2026 05:08:02,-50,-50,7.291668,-50,3.263023,100,4.012154,100,-50,-50,8.240742,9.3316,22.96224,83.08739
21-06-2026 05:13:02,-50,-50,7.320602,-50,3.379341,100,4.102432,100,-50,-50,8.26273,9.3316,23.0612,83.40567
21-06-2026 05:18:02,-50,-50,7.320602,-50,3.582897,100,4.102432,100,-50,-50,8.284725,9.309895,23.03646,83.82523
21-06-2026 05:23:02,-50,-50,7.320602,-50,3.379341,100,4.102432,100,-50,-50,8.240742,9.288197,23.0612,83.92651
21-06-2026 05:28:02,-50,-50,7.349541,-50,2.943142,100,4.102432,100,-48.09028,-50,8.284725,9.288197,23.0612,83.40567
21-06-2026 05:33:02,-50,-50,7.320602,-50,2.826824,100,4.102432,100,-50,-50,8.26273,9.309895,22.96224,82.92824
21-06-2026 05:38:02,-50,-50,7.320602,-50,2.943142,100,4.102432,100,-50,-50,8.21875,9.288197,23.03646,83.28993
21-06-2026 05:43:02,-50,-50,7.320602,-50,2.710506,100,4.012154,100,-50,-50,8.196758,9.223091,23.0612,83.60822
21-06-2026 05:48:02,-50,-50,7.320602,-50,2.826824,100,4.012154,100,-50,-50,8.17477,9.201389,23.03646,83.28993
21-06-2026 05:53:02,-50,-50,7.349541,-50,2.943142,100,3.854168,100,-50,-50,8.064812,9.201389,23.0612,83.60822
21-06-2026 05:58:02,-50,-50,7.43634,-50,2.710506,100,3.673611,100,-50,-50,7.910881,9.201389,23.0612,83.98438
21-06-2026 06:03:02,-50,-50,7.43634,-50,2.506943,100,3.6059,100,-50,-50,7.844906,9.201389,23.0612,83.92651
21-06-2026 06:08:02,-50,-50,7.378471,-50,2.390625,100,3.515625,100,-50,-50,7.778938,9.201389,23.13542,83.92651
21-06-2026 06:13:02,-50,-50,4.91898,-50,2.157986,100,3.425346,100,-50,-50,7.690975,9.223091,23.16016,83.92651
21-06-2026 06:18:02,-50,-50,2.662041,-50,1.954426,100,3.177086,100,-50,-50,7.515045,9.223091,23.13542,83.82523
21-06-2026 06:23:02,-50,-50,2.083332,-50,1.954426,100,3.177086,100,-36.68982,-50,7.537037,9.201389,23.13542,83.82523
21-06-2026 06:28:02,-50,-50,1.851852,-50,1.721786,100,3.199654,100,-50,-50,7.537037,9.179688,23.16016,83.72395
21-06-2026 06:33:02,-50,-50,1.649307,-50,1.605469,100,3.244793,100,-50,-50,7.537037,9.179688,23.16016,83.60822
21-06-2026 06:38:02,-50,-50,1.70718,-50,1.838108,100,3.267365,100,-50,-50,7.537037,9.179688,23.13542,83.60822
21-06-2026 06:43:02,-50,-50,2.025459,-50,1.721786,100,3.447918,100,-40.56713,-50,7.690975,9.157986,23.13542,83.66608
21-06-2026 06:48:02,-50,-50,2.054398,-50,1.954426,100,3.515625,100,-50,-50,7.756943,9.136284,23.13542,83.82523
21-06-2026 06:53:02,-50,-50,2.228008,-50,1.721786,100,3.673611,100,-50,-50,7.866898,9.136284,23.13542,83.82523
21-06-2026 06:58:02,-50,-50,2.34375,-50,1.721786,100,3.763889,100,-50,-50,7.954861,9.136284,23.16016,83.82523
21-06-2026 07:03:02,-50,-50,2.256943,-50,1.92535,100,3.854168,100,-42.56366,-50,8.042824,9.157986,23.13542,83.98438
21-06-2026 07:08:02,-50,-50,2.517361,-50,1.954426,100,3.199654,100,-49.94213,-50,7.273148,9.179688,23.16016,84.17245
21-06-2026 07:13:02,-50,-50,3.009258,-50,2.274307,100,2.838543,100,-50,-50,6.855324,9.201389,23.23438,84.63542
21-06-2026 07:18:02,-50,-50,3.50116,-50,2.710506,100,2.432289,100,-50,-50,6.371525,9.223091,23.33333,85.31539
21-06-2026 07:23:02,-50,-50,3.50116,-50,2.826824,100,2.251736,100,-50,-50,6.283562,9.223091,23.53125,86.38599
21-06-2026 07:28:02,-50,-50,3.414352,-50,2.594185,100,2.5,100,-38.65741,-50,6.635418,9.223091,23.63021,86.0677
21-06-2026 07:33:02,-50,-50,3.067131,-50,2.274307,100,2.748264,100,-50,-50,6.921295,9.223091,23.53125,85.15625
21-06-2026 07:38:02,-50,-50,2.922451,-50,2.157986,100,2.928822,100,-43.86574,-50,7.163193,9.244793,23.43229,84.36053
21-06-2026 07:43:02,-50,-50,2.835648,-50,1.838108,100,3.086803,100,-48.20602,-50,7.317131,9.223091,23.43229,84.04224
21-06-2026 07:48:02,-50,-50,2.57523,-50,1.721786,100,3.267365,100,-50,-50,7.515045,9.201389,23.35807,83.60822
21-06-2026 07:53:02,-50,-50,2.633102,-50,1.605469,100,3.425346,100,-39.61227,-50,7.66898,9.179688,23.25912,83.13079
21-06-2026 07:58:02,-50,-50,2.546299,-50,1.54731,100,3.515625,100,-50,-50,7.756943,9.157986,23.16016,82.87037
21-06-2026 08:03:02,-50,-50,2.401619,-50,1.605469,100,3.6059,100,-50,-50,7.734955,9.136284,23.0612,82.8125
21-06-2026 08:08:02,-50,-50,2.34375,-50,1.721786,100,3.673611,100,-50,-50,7.910881,9.092884,23.0612,82.37847
21-06-2026 08:13:02,-50,-50,2.74884,-50,2.157986,100,3.763889,100,-37.41319,-50,7.910881,9.071178,23.0612,83.56481
21-06-2026 08:18:02,-50,-50,3.067131,-50,2.274307,100,3.763889,100,-50,-50,7.954861,9.027775,23.13542,84.62095
21-06-2026 08:23:02,-50,-50,3.211807,-50,2.041668,100,3.763889,100,-38.22338,-50,7.932869,9.006077,23.23438,84.72222
21-06-2026 08:28:02,-50,-50,3.067131,-50,2.041668,100,3.673611,100,-50,-50,7.932869,8.984375,23.23438,84.57755
21-06-2026 08:33:02,-50,-50,3.067131,-50,1.838108,100,3.741322,100,-50,-50,7.998844,8.962673,23.25912,84.20139
21-06-2026 08:38:02,-50,-50,3.067131,-50,1.75087,100,3.87674,100,-50,-50,8.042824,8.919273,23.16016,84.04224
21-06-2026 08:43:02,-50,-50,3.067131,-50,1.489151,100,3.786461,100,-50,-50,7.998844,8.897568,23.16016,83.56481
21-06-2026 08:48:02,-50,-50,2.922451,-50,1.489151,100,3.763889,100,-50,-50,7.976852,8.854164,23.0612,83.13079
21-06-2026 08:53:02,-50,-50,2.951389,-50,1.285587,100,3.763889,100,-50,-50,7.998844,8.854164,23.0612,82.8125
21-06-2026 08:58:02,-50,-50,3.096062,-50,1.75087,100,3.763889,100,-50,-50,8.020832,8.810764,23.0612,83.28993
21-06-2026 09:03:02,-50,-50,3.645832,-50,2.041668,100,3.786461,100,-42.39005,-50,8.042824,8.789063,23.13542,84.25926
21-06-2026 09:08:02,-50,-50,3.732639,-50,2.041668,100,3.854168,100,-50,-50,8.042824,8.767361,23.25912,84.73669
21-06-2026 09:13:02,-50,-50,3.819443,-50,2.070744,100,3.8316,100,-50,-50,8.064812,8.723957,23.25912,84.57755
21-06-2026 09:18:02,-50,-50,4.166668,-50,1.92535,100,3.447918,100,-49.04514,-50,7.646992,8.702259,23.23438,84.62095
21-06-2026 09:23:02,-50,-50,4.398148,-50,2.390625,100,2.770832,100,-50,-50,6.745369,8.658855,23.33333,85.05498
21-06-2026 09:28:02,-50,-50,4.166668,-50,2.710506,100,2.003475,100,-50,-50,5.997688,8.658855,23.55599,85.73495
21-06-2026 09:33:02,-50,-50,3.964119,-50,2.274307,100,1.597221,100,-50,-50,5.645832,8.658855,23.53125,85.47454
21-06-2026 09:38:02,-50,-50,4.13773,-50,2.157986,100,1.43924,100,-50,-50,5.491898,8.637154,23.43229,84.89583
21-06-2026 09:43:02,-50,-50,4.54282,-50,2.157986,100,1.258678,100,-50,-50,5.425926,8.615452,23.63021,85.21412
21-06-2026 09:48:02,-50,-50,4.28241,-50,2.361542,100,0.8298645,100,-50,-50,4.964119,8.615452,24.17448,86.11111
21-06-2026 09:53:02,-50,-50,4.13773,-50,2.070744,100,0.671875,100,-42.96875,-50,4.920139,8.615452,24.84245,89.20718
21-06-2026 09:58:02,-50,-50,3.90625,-50,1.954426,100,0.5815964,100,-50,-50,4.832176,8.59375,25.21354,90.39352
21-06-2026 10:03:02,-50,-50,4.021992,-50,1.721786,100,3.064812,100,-50,-50,4.678242,8.572048,25.3125,90.61053
21-06-2026 10:08:02,-50,-50,3.877312,-50,2.710506,100,2.712963,100,-47.68518,-50,4.436344,8.572048,24.39713,83.8831
21-06-2026 10:13:02,-50,-50,3.53009,-50,3.146698,100,2.625,100,-34.08565,-50,4.370369,8.572048,24.10026,83.02952
21-06-2026 10:18:02,-50,-50,3.327549,-50,3.699215,100,2.712963,100,-50,-50,4.480324,8.572048,23.92709,82.8125
21-06-2026 10:23:02,-50,-50,3.385418,-50,3.495663,100,2.800926,100,-36.37153,-50,4.61227,8.550346,23.70443,83.3478
21-06-2026 10:28:02,-50,-50,3.559029,-50,3.815536,100,2.712963,100,-50,-50,4.414352,8.506947,23.80339,84.30267
21-06-2026 10:33:02,-50,-50,3.327549,-50,3.495663,100,2.559025,100,-50,-50,4.304398,8.463543,23.80339,84.40394
21-06-2026 10:38:02,-50,-50,3.153938,-50,3.495663,100,2.559025,100,-50,-50,4.370369,8.441837,23.70443,84.25926
21-06-2026 10:43:02,-50,-50,3.096062,-50,2.943142,100,2.646992,100,-50,-50,4.458332,8.420139,23.63021,83.94097
21-06-2026 10:48:02,-50,-50,3.125,-50,3.059464,100,2.712963,100,-40.94329,-50,4.436344,8.420139,23.60547,83.62269
21-06-2026 10:53:02,-50,-50,3.125,-50,3.059464,100,2.800926,100,-46.23843,-50,4.568287,8.420139,23.63021,84.20139
21-06-2026 10:58:02,-50,-50,3.067131,-50,2.623264,100,2.800926,100,-50,-50,4.568287,8.420139,23.53125,84.25926
21-06-2026 11:03:02,-50,-50,2.922451,-50,2.477867,100,2.888889,100,-50,-50,4.65625,8.420139,23.53125,83.8831
21-06-2026 11:08:02,-50,-50,3.182869,-50,2.390625,100,3.064812,100,-50,-50,4.766205,8.420139,23.43229,83.99884
21-06-2026 11:13:02,-50,-50,3.182869,-50,2.594185,100,3.196758,100,-39.0625,-50,4.898148,8.376736,23.53125,84.51968
21-06-2026 11:18:02,-50,-50,3.067131,-50,2.390625,100,3.438656,100,-40.65393,-50,5.184025,8.355034,23.53125,84.10011
21-06-2026 11:23:02,-50,-50,2.951389,-50,2.041668,100,3.614582,100,-47.65625,-50,5.271992,8.376736,23.43229,83.56481
21-06-2026 11:28:02,-50,-50,2.806709,-50,1.721786,100,3.636574,100,-50,-50,5.359955,8.376736,23.33333,83.50694
21-06-2026 11:33:02,-50,-50,2.662041,-50,1.721786,100,3.636574,100,-50,-50,5.425926,8.376736,23.33333,83.13079
21-06-2026 11:38:02,-50,-50,2.459492,-50,1.518227,100,3.702545,100,-50,-50,5.535881,8.398438,23.25912,82.87037
21-06-2026 11:43:02,-50,-50,2.228008,-50,1.285587,100,3.790508,100,-50,-50,5.623844,8.420139,23.16016,82.59548
21-06-2026 11:48:02,-50,-50,2.054398,-50,1.052952,100,3.878475,100,-48.14815,-50,5.689812,8.398438,23.03646,82.2772
21-06-2026 11:53:02,-50,-50,1.880791,-50,1.401909,100,4.032406,100,-42.59259,-50,5.909725,8.376736,23.0612,82.59548
21-06-2026 11:58:02,-50,-50,2.57523,-50,1.605469,100,3.702545,100,-50,-50,5.513889,8.333336,23.16016,83.8831
21-06-2026 12:03:02,-50,-50,2.98032,-50,2.041668,100,3.724537,100,-50,-50,5.79977,8.31163,23.33333,85.15625
21-06-2026 12:08:02,-50,-50,2.951389,-50,2.157986,100,4.120369,100,-36.77662,-50,6.195602,8.333336,23.53125,85.8073
21-06-2026 12:13:02,-50,-50,2.806709,-50,1.954426,100,4.36227,100,-38.88889,-50,6.459492,8.355034,23.53125,85.69155
21-06-2026 12:18:02,-50,-50,2.57523,-50,1.75087,100,4.45023,100,-50,-50,6.635418,8.355034,23.53125,84.88136
21-06-2026 12:23:02,-50,-50,2.401619,-50,1.401909,100,4.780094,100,-50,-50,6.855324,8.376736,23.53125,84.04224
21-06-2026 12:28:02,-50,-50,2.459492,-50,1.285587,100,4.692131,100,-50,-50,6.921295,8.355034,23.43229,83.66608
21-06-2026 12:33:02,-50,-50,2.517361,-50,1.198353,100,4.758102,100,-47.07755,-50,6.943287,8.355034,23.35807,83.3478
21-06-2026 12:38:02,-50,-50,2.777779,-50,1.401909,100,4.692131,100,-50,-50,6.921295,8.333336,23.33333,83.76736
21-06-2026 12:43:02,-50,-50,2.951389,-50,1.605469,100,4.692131,100,-50,-50,6.899307,8.31163,23.53125,84.73669
21-06-2026 12:48:02,-50,-50,2.89352,-50,1.721786,100,4.780094,100,-50,-50,6.855324,8.333336,23.53125,85.27199
21-06-2026 12:53:02,-50,-50,2.604168,-50,1.605469,100,4.934025,100,-40.24884,-50,6.855324,8.355034,23.63021,85.21412
21-06-2026 12:58:02,-50,-50,2.430557,-50,1.489151,100,4.934025,100,-50,-50,6.877312,8.376736,23.63021,84.79456
21-06-2026 13:03:02,-50,-50,2.256943,-50,1.285587,100,5.131943,100,-46.64352,-50,6.98727,8.398438,23.53125,84.25926
21-06-2026 13:08:02,-50,-50,1.909721,-50,0.9657135,100,5.263889,100,-50,-50,7.097225,8.420139,23.53125,83.46355
21-06-2026 13:13:02,-50,-50,1.533562,-50,0.9657135,100,5.417824,100,-38.54166,-50,7.185188,8.420139,23.43229,83.13079
21-06-2026 13:18:02,-50,-50,1.244209,-50,1.052952,100,5.747688,100,-50,-50,7.383102,8.441837,23.33333,82.55208
21-06-2026 13:23:02,-50,-50,2.04557,-50,2.218315,100,4.066841,100,-50,-50,7.66898,8.463543,23.33333,81.85764
21-06-2026 13:28:02,-50,-50,2.448643,-50,2.535011,100,4.134113,100,-38.0787,-50,7.756943,8.463543,23.43229,83.28993
21-06-2026 13:33:02,-50,-50,2.506222,-50,2.650173,100,4.313511,100,-50,-50,7.866898,8.463543,23.53125,83.94097
21-06-2026 13:38:02,-50,-50,2.477428,-50,2.419849,100,4.380787,100,-50,-50,7.976852,8.485241,23.53125,83.62269
21-06-2026 13:43:02,-50,-50,2.333481,-50,2.304688,100,4.291088,100,-50,-50,7.976852,8.463543,23.40755,83.07292
21-06-2026 13:48:02,-50,-50,2.131947,-50,1.987991,100,4.134113,100,-36.16898,-50,7.888889,8.485241,23.33333,82.49421
21-06-2026 13:53:02,-50,-50,2.04557,-50,1.987991,100,4.044415,100,-38.28125,-50,7.866898,8.441837,23.23438,82.49421
21-06-2026 13:58:02,-50,-50,2.304688,-50,2.304688,100,4.044415,100,-50,-50,7.866898,8.441837,23.33333,83.50694
21-06-2026 14:03:02,-50,-50,2.448643,-50,2.535011,100,4.044415,100,-50,-50,7.844906,8.420139,23.43229,84.2448
21-06-2026 14:08:02,-50,-50,2.419849,-50,2.448643,100,4.066841,100,-44.58912,-50,7.866898,8.420139,23.43229,83.8831
21-06-2026 14:13:02,-50,-50,2.304688,-50,2.218315,100,4.044415,100,-47.91667,-50,7.866898,8.441837,23.40755,83.3478
21-06-2026 14:18:02,-50,-50,2.131947,-50,2.103153,100,4.066841,100,-36.4294,-50,7.866898,8.420139,23.33333,82.87037
21-06-2026 14:23:02,-50,-50,2.39106,-50,2.419849,100,4.044415,100,-49.71065,-50,7.910881,8.441837,23.43229,83.70949
21-06-2026 14:28:02,-50,-50,2.506222,-50,2.535011,100,4.044415,100,-50,-50,7.910881,8.441837,23.43229,84.20139
21-06-2026 14:33:02,-50,-50,2.39106,-50,2.419849,100,4.044415,100,-50,-50,7.932869,8.441837,23.40755,83.66608
21-06-2026 14:38:02,-50,-50,2.189526,-50,2.218315,100,4.044415,100,-50,-50,7.976852,8.420139,23.43229,83.07292
21-06-2026 14:43:02,-50,-50,1.930408,-50,1.987991,100,4.134113,100,-50,-50,7.976852,8.441837,23.33333,82.55208
21-06-2026 14:48:02,-50,-50,2.160732,-50,2.304688,100,4.134113,100,-41.86921,-50,7.998844,8.441837,23.33333,83.28993
21-06-2026 14:53:02,-50,-50,2.275894,-50,2.535011,100,4.201389,100,-50,-50,8.064812,8.463543,23.53125,84.04224
21-06-2026 14:58:02,-50,-50,2.189526,-50,2.304688,100,4.291088,100,-50,-50,8.108795,8.485241,23.50651,83.72395
21-06-2026 15:03:02,-50,-50,2.074364,-50,2.103153,100,4.291088,100,-42.10069,-50,8.130787,8.506947,23.43229,83.28993
21-06-2026 15:08:02,-50,-50,1.930408,-50,2.103153,100,4.380787,100,-50,-50,8.17477,8.528645,23.33333,82.87037
21-06-2026 15:13:02,-50,-50,2.247108,-50,2.477428,100,4.380787,100,-50,-50,8.21875,8.550346,23.40755,83.82523
21-06-2026 15:18:02,-50,-50,2.736546,-50,2.966869,100,4.470486,100,-50,-50,8.196758,8.550346,23.63021,84.9537
21-06-2026 15:23:02,-50,-50,2.995659,-50,3.283566,100,4.470486,100,-50,-50,8.196758,8.572048,23.87761,85.90856
21-06-2026 15:28:02,-50,-50,2.880497,-50,3.082031,100,4.470486,100,-50,-50,8.196758,8.59375,23.90234,85.47454
21-06-2026 15:33:02,-50,-50,2.650173,-50,2.765335,100,4.358364,100,-36.28472,-50,8.196758,8.59375,23.80339,84.63542
21-06-2026 15:38:02,-50,-50,2.477428,-50,2.419849,100,4.380787,100,-50,-50,8.196758,8.615452,23.70443,83.66608
21-06-2026 15:43:02,-50,-50,2.218315,-50,2.218315,100,4.470486,100,-50,-50,8.26273,8.615452,23.60547,83.02952
21-06-2026 15:48:02,-50,-50,1.930408,-50,1.987991,100,4.560184,100,-50,-50,8.328705,8.615452,23.43229,82.55208
21-06-2026 15:53:02,-50,-50,1.671299,-50,1.700085,100,4.62746,100,-38.65741,-50,8.394676,8.637154,23.33333,81.95892
21-06-2026 15:58:02,-50,-50,1.49855,-50,1.556137,100,4.62746,100,-43.14236,-50,8.460648,8.637154,23.23438,81.64063
21-06-2026 16:03:02,-50,-50,1.728878,-50,1.901623,100,4.605034,100,-25.86806,-50,8.416668,8.637154,23.25912,82.69676
21-06-2026 16:08:02,-50,-50,2.074364,-50,2.103153,100,4.605034,100,-34.57755,-50,8.416668,8.637154,23.33333,83.66608
21-06-2026 16:13:02,-50,-50,2.304688,-50,2.535011,100,4.649883,100,-50,-50,8.438656,8.615452,23.53125,84.63542
21-06-2026 16:18:02,-50,-50,2.247108,-50,2.333481,100,4.62746,100,-50,-50,8.460648,8.615452,23.53125,84.36053
21-06-2026 16:23:02,-50,-50,2.074364,-50,2.189526,100,4.694733,100,-50,-50,8.504631,8.59375,23.53125,83.72395
21-06-2026 16:28:02,-50,-50,1.930408,-50,1.987991,100,4.694733,100,-30.96065,-50,8.570602,8.59375,23.43229,83.18866
21-06-2026 16:33:02,-50,-50,1.84404,-50,1.901623,100,4.784431,100,-50,-50,8.592594,8.59375,23.33333,82.8125
21-06-2026 16:38:02,-50,-50,2.333481,-50,2.304688,100,4.192707,100,-50,-50,8.592594,8.615452,23.43229,83.98438
21-06-2026 16:43:02,-50,-50,2.880497,-50,2.966869,100,4.170135,100,-50,-50,8.592594,8.637154,23.70443,85.31539
