Time,Freezer1 Temp,Freezer2 Temp,Dough Cooler1 Temp,Dough Cooler1RH Temp,Dough Cooler2 Temp,Dough Cooler2RH Temp,Perishable Cooler Temp,Perishable CoolerRH Temp,Blast Room1 Temp,Blast Room2 Temp,Pack Room Temp,ThinCrust Area Temp,Prod Room Temp,Prod RoomRH Temp
22-06-2026 04:08:02,-50,-50,7.429398,-50,3.263023,100,2.847221,100,-34.375,-50,9.45023,7.682289,23.13542,82.01678
22-06-2026 04:13:02,-50,-50,7.51577,-50,2.826824,100,2.939816,100,-50,-50,9.516205,7.660591,23.13542,82.01678
22-06-2026 04:18:02,-50,-50,7.544559,-50,2.710506,100,2.847221,100,-50,-50,9.472225,7.660591,23.13542,82.01678
22-06-2026 04:23:02,-50,-50,7.458191,-50,2.826824,100,2.939816,100,-41.55093,-50,9.516205,7.660591,23.03646,82.07465
22-06-2026 04:28:02,-50,-50,7.429398,-50,3.03038,100,3.009258,100,-50,-50,9.560188,7.617188,23.03646,82.43634
22-06-2026 04:33:02,-50,-50,7.51577,-50,3.146698,100,2.916664,100,-41.6088,-50,9.516205,7.595486,23.13542,82.75463
22-06-2026 04:38:02,-50,-50,7.458191,-50,3.146698,100,2.824074,100,-50,-50,9.494213,7.573788,23.13542,82.87037
22-06-2026 04:43:02,-50,-50,7.486977,-50,3.495663,100,2.939816,100,-41.75347,-50,9.494213,7.552082,23.13542,82.91377
22-06-2026 04:48:02,-50,-50,7.486977,-50,3.699215,100,2.847221,100,-50,-50,9.472225,7.530384,23.23438,82.92824
22-06-2026 04:53:02,-50,-50,7.51577,-50,3.263023,100,2.916664,100,-50,-50,9.494213,7.530384,23.23438,83.13079
22-06-2026 04:58:02,-50,-50,7.544559,-50,3.61198,100,2.939816,100,-50,-50,9.560188,7.530384,23.23438,83.18866
22-06-2026 05:03:02,-50,-50,7.51577,-50,3.815536,100,3.101849,100,-50,-50,9.736111,7.530384,23.23438,83.02952
22-06-2026 05:08:02,-50,-50,7.51577,-50,4.687935,100,3.194447,100,-50,-50,9.758102,7.530384,23.25912,82.91377
22-06-2026 05:13:02,-50,-50,7.429398,-50,4.687935,100,3.101849,100,-50,-50,9.692131,7.508678,23.25912,82.75463
22-06-2026 05:18:02,-50,-50,7.371815,-50,4.280819,100,3.101849,100,-50,-50,9.692131,7.508678,23.25912,83.07292
22-06-2026 05:23:02,-50,-50,7.371815,-50,3.84462,100,3.263889,100,-38.77315,-50,9.802082,7.508678,23.33333,83.3044
22-06-2026 05:28:02,-50,-50,7.429398,-50,3.728298,100,3.35648,100,-42.04282,-50,9.95602,7.508678,23.23438,83.13079
22-06-2026 05:33:02,-50,-50,7.486977,-50,3.61198,100,3.263889,100,-48.84259,-50,9.934025,7.48698,23.33333,83.3478
22-06-2026 05:38:02,-50,-50,7.573353,-50,3.931854,100,3.263889,100,-50,-50,9.824074,7.465279,23.33333,83.44907
22-06-2026 05:43:02,-50,-50,7.659721,-50,3.815536,100,3.171295,100,-50,-50,9.758102,7.48698,23.33333,83.3044
22-06-2026 05:48:02,-50,-50,7.688515,-50,3.61198,100,3.101849,100,-35.47454,-50,9.692131,7.48698,23.33333,83.18866
22-06-2026 05:53:02,-50,-50,7.688515,-50,3.699215,100,2.916664,100,-38.28125,-50,9.604168,7.465279,23.35807,82.92824
22-06-2026 05:58:02,-50,-50,7.7173,-50,3.931854,100,2.824074,100,-41.03009,-50,9.560188,7.48698,23.33333,83.60822
22-06-2026 06:03:02,-50,-50,7.746094,-50,3.931854,100,2.754631,100,-50,-50,9.494213,7.48698,23.53125,84.51968
22-06-2026 06:08:02,-50,-50,7.774887,-50,3.815536,100,2.777779,100,-50,-50,9.472225,7.465279,23.60547,84.67882
22-06-2026 06:13:02,-50,-50,6.306568,-50,3.495663,100,2.662041,100,-50,-50,9.36227,7.443577,23.53125,84.08565
22-06-2026 06:18:02,-50,-50,3.427517,-50,2.826824,100,2.59259,100,-50,-50,9.296295,7.421875,23.53125,83.28993
22-06-2026 06:23:02,-50,-50,2.995659,-50,2.623264,100,2.569447,100,-50,-50,9.296295,7.400173,23.43229,83.08739
22-06-2026 06:28:02,-50,-50,2.765335,-50,2.390625,100,2.754631,100,-50,-50,9.494213,7.400173,23.40755,83.02952
22-06-2026 06:33:02,-50,-50,2.419849,-50,2.274307,100,2.337959,100,-50,-50,8.944443,7.400173,23.33333,82.87037
22-06-2026 06:38:02,-50,-50,2.247108,-50,2.390625,100,2.337959,100,-39.69907,-50,8.988426,7.378471,23.33333,82.87037
22-06-2026 06:43:02,-50,-50,2.506222,-50,2.594185,100,2.523151,100,-50,-50,9.208332,7.35677,23.33333,82.87037
22-06-2026 06:48:02,-50,-50,2.678967,-50,2.594185,100,2.59259,100,-50,-50,9.296295,7.35677,23.33333,82.75463
22-06-2026 06:53:02,-50,-50,3.283566,-50,3.146698,100,2.685184,100,-50,-50,9.36227,7.400173,23.43229,83.82523
22-06-2026 06:58:02,-50,-50,3.513889,-50,3.466579,100,2.754631,100,-50,-50,9.428242,7.421875,23.63021,84.67882
22-06-2026 07:03:02,-50,-50,3.398727,-50,3.699215,100,2.754631,100,-41.34838,-50,9.472225,7.465279,23.60547,84.4184
22-06-2026 07:08:02,-50,-50,3.369934,-50,3.379341,100,2.754631,100,-44.41551,-50,9.40625,7.465279,23.63021,83.86864
22-06-2026 07:13:02,-50,-50,3.341148,-50,2.943142,100,2.777779,100,-50,-50,9.428242,7.48698,23.70443,83.50694
22-06-2026 07:18:02,-50,-50,3.45631,-50,2.623264,100,2.824074,100,-50,-50,9.472225,7.530384,23.60547,83.24653
22-06-2026 07:23:02,-50,-50,3.485096,-50,3.059464,100,2.916664,100,-42.39005,-50,9.582176,7.552082,23.63021,83.40567
22-06-2026 07:28:02,-50,-50,3.485096,-50,3.059464,100,2.662041,100,-50,-50,9.384258,7.573788,23.70443,84.10011
22-06-2026 07:33:02,-50,-50,3.341148,-50,2.623264,100,2.754631,100,-41.95602,-50,9.428242,7.638889,23.63021,83.40567
22-06-2026 07:38:02,-50,-50,3.629051,-50,2.710506,100,2.685184,100,-50,-50,9.36227,7.660591,23.70443,83.50694
22-06-2026 07:43:02,-50,-50,3.830582,-50,2.594185,100,2.245369,100,-41.43518,-50,8.85648,7.703995,23.80339,84.20139
22-06-2026 07:48:02,-50,-50,3.888168,-50,2.477867,100,2.245369,100,-39.5544,-50,8.878475,7.769096,23.70443,83.8397
22-06-2026 07:53:02,-50,-50,4.26244,-50,3.146698,100,2.175926,100,-50,-50,8.834492,7.834202,23.90234,84.69329
22-06-2026 07:58:02,-50,-50,3.03038,-50,3.699215,100,2.083336,100,-50,-50,8.724537,7.921009,24.07552,85.53241
22-06-2026 08:03:02,-50,-50,3.088539,-50,3.379341,100,1.921295,100,-42.88194,-50,8.592594,7.986111,24.17448,85.69155
22-06-2026 08:08:02,-50,-50,2.914059,-50,3.059464,100,1.64352,100,-48.29282,-50,8.306713,8.051216,24.10026,84.99711
22-06-2026 08:13:02,-50,-50,2.594185,-50,3.088539,100,1.712959,100,-50,-50,8.416668,8.094616,24.10026,84.15798
22-06-2026 08:18:02,-50,-50,2.448784,-50,2.710506,100,1.736111,100,-38.22338,-50,8.438656,8.181423,24.0013,83.62269
22-06-2026 08:23:02,-50,-50,2.448784,-50,2.070744,100,1.64352,100,-50,-50,8.372688,8.246529,23.80339,82.87037
22-06-2026 08:28:02,-50,-50,2.826824,-50,2.390625,100,3.328701,100,-50,-50,8.196758,8.31163,23.80339,83.40567
22-06-2026 08:33:02,-50,-50,3.117622,-50,2.943142,100,3.056133,100,-38.68634,-50,8.020832,8.376736,23.90234,84.10011
22-06-2026 08:38:02,-50,-50,3.437504,-50,3.263023,100,2.897133,100,-50,-50,7.844906,8.441837,24.0013,84.83796
22-06-2026 08:43:02,-50,-50,3.23394,-50,3.175781,100,2.71542,100,-50,-50,7.646992,8.506947,24.10026,84.73669
22-06-2026 08:48:02,-50,-50,3.088539,-50,3.263023,100,2.579136,100,-50,-50,7.493057,8.59375,24.10026,84.73669
22-06-2026 08:53:02,-50,-50,2.914059,-50,2.943142,100,2.465565,100,-50,-50,7.493057,8.680553,24.10026,84.46181
22-06-2026 08:58:02,-50,-50,3.001305,-50,2.710506,100,2.556427,100,-50,-50,7.559025,8.723957,24.07552,84.30267
22-06-2026 09:03:02,-50,-50,2.943142,-50,2.8559,100,2.556427,100,-50,-50,7.515045,8.789063,24.0013,84.04224
22-06-2026 09:08:02,-50,-50,2.8559,-50,2.390625,100,2.306568,100,-50,-50,7.229168,8.832466,23.97656,83.56481
22-06-2026 09:13:02,-50,-50,2.797741,-50,2.274307,100,2.238426,100,-50,-50,7.053242,8.87587,23.90234,82.97164
22-06-2026 09:18:02,-50,-50,3.117622,-50,2.187065,100,2.238426,100,-50,-50,7.07523,8.940971,23.80339,83.13079
22-06-2026 09:23:02,-50,-50,3.263023,-50,2.594185,100,2.238426,100,-50,-50,7.163193,9.027775,23.90234,83.98438
22-06-2026 09:28:02,-50,-50,2.972221,-50,2.594185,100,1.829571,100,-50,-50,6.877312,9.071178,23.90234,84.14352
22-06-2026 09:33:02,-50,-50,2.884983,-50,2.477867,100,1.557003,100,-50,-50,6.327545,9.136284,23.90234,84.05671
22-06-2026 09:38:02,-50,-50,2.652348,-50,2.390625,100,1.352573,100,-38.10764,-50,6.107639,9.179688,24.07552,83.24653
22-06-2026 09:43:02,-50,-50,2.506943,-50,2.361542,100,2.811054,100,-50,-50,6.415508,9.223091,24.0013,82.60995
22-06-2026 09:48:02,-50,-50,2.681423,-50,2.157986,100,2.721355,100,-43.05556,-50,6.39352,9.266491,23.90234,82.59548
22-06-2026 09:53:02,-50,-50,2.681423,-50,2.390625,100,2.631657,100,-50,-50,6.415508,9.309895,23.90234,83.3478
22-06-2026 09:58:02,-50,-50,2.506943,-50,2.157986,100,2.721355,100,-50,-50,6.503475,9.353298,23.80339,83.08739
22-06-2026 10:03:02,-50,-50,2.594185,-50,2.826824,100,2.654079,100,-50,-50,6.547455,9.396702,23.80339,83.24653
22-06-2026 10:08:02,-50,-50,2.594185,-50,2.826824,100,2.631657,100,-50,-50,6.4375,9.461807,23.90234,83.56481
22-06-2026 10:13:02,-50,-50,2.448784,-50,2.390625,100,2.564381,100,-50,-50,6.327545,9.505211,23.80339,82.87037
22-06-2026 10:18:02,-50,-50,2.623264,-50,2.8559,100,2.60923,100,-50,-50,6.503475,9.570313,23.80339,82.7691
22-06-2026 10:23:02,-50,-50,2.594185,-50,2.710506,100,2.317707,100,-50,-50,6.063656,9.613712,23.80339,82.39294
22-06-2026 10:28:02,-50,-50,2.390625,-50,2.594185,100,2.138309,100,-50,-50,5.88773,9.657116,23.72916,82.39294
22-06-2026 10:33:02,-50,-50,2.157986,-50,2.070744,100,2.138309,100,-50,-50,5.88773,9.722221,23.63021,81.69849
22-06-2026 10:38:02,-50,-50,2.332466,-50,2.477867,100,2.138309,100,-50,-50,5.755787,9.765625,23.50651,81.53935
22-06-2026 10:43:02,-50,-50,2.506943,-50,2.390625,100,2.048611,100,-50,-50,5.667824,9.83073,23.53125,82.07465
22-06-2026 10:48:02,-50,-50,2.332466,-50,2.041668,100,1.981339,100,-46.75926,-50,5.447918,9.874134,23.53125,82.29167
22-06-2026 10:53:02,-50,-50,2.070744,-50,1.954426,100,2.048611,100,-46.55671,-50,5.535881,9.939236,23.45703,81.84317
22-06-2026 10:58:02,-50,-50,2.012585,-50,1.838108,100,2.138309,100,-50,-50,5.535881,10.00434,23.33333,81.3802
22-06-2026 11:03:02,-50,-50,2.390625,-50,2.187065,100,2.138309,100,-50,-50,5.557869,10.04774,23.33333,81.7419
22-06-2026 11:08:02,-50,-50,2.361542,-50,2.594185,100,1.958912,100,-50,-50,5.601852,10.11285,23.33333,82.55208
22-06-2026 11:13:02,-50,-50,2.216148,-50,2.710506,100,2.048611,100,-50,-50,5.601852,10.15625,23.43229,82.55208
22-06-2026 11:18:02,-50,-50,2.303383,-50,2.826824,100,2.048611,100,-50,-50,5.777775,10.22136,23.33333,82.21933
22-06-2026 11:23:02,-50,-50,2.390625,-50,2.506943,100,1.981339,100,-50,-50,5.755787,10.26476,23.33333,82.37847
22-06-2026 11:28:02,-50,-50,2.187065,-50,2.943142,100,1.891636,100,-50,-50,5.535881,10.32986,23.33333,82.59548
22-06-2026 11:33:02,-50,-50,1.954426,-50,2.943142,100,1.981339,100,-49.39236,-50,5.513889,10.35156,23.33333,81.85764
22-06-2026 11:38:02,-50,-50,1.809029,-50,2.506943,100,2.026188,100,-50,-50,5.535881,10.39497,23.23438,81.42361
22-06-2026 11:43:02,-50,-50,2.74884,-50,2.506943,100,2.138309,100,-50,-50,5.645832,10.41667,23.23438,81.53935
22-06-2026 11:48:02,-50,-50,2.835648,-50,2.943142,100,2.138309,100,-50,-50,5.579861,10.46007,23.23438,82.37847
22-06-2026 11:53:02,-50,-50,2.806709,-50,2.710506,100,2.138309,100,-50,-50,5.777775,10.50348,23.23438,82.33507
22-06-2026 11:58:02,-50,-50,2.662041,-50,2.943142,100,2.205585,100,-50,-50,5.821758,10.52517,23.25912,82.07465
22-06-2026 12:03:02,-50,-50,2.864582,-50,3.175781,100,2.317707,100,-50,-50,5.909725,10.56858,23.23438,82.01678
22-06-2026 12:08:02,-50,-50,3.038193,-50,3.495663,100,2.138309,100,-50,-50,5.711807,10.63368,23.33333,82.71123
22-06-2026 12:13:02,-50,-50,2.835648,-50,3.263023,100,1.958912,100,-50,-50,5.469906,10.67709,23.43229,82.97164
22-06-2026 12:18:02,-50,-50,2.662041,-50,3.059464,100,1.869213,100,-50,-50,5.337963,10.74219,23.43229,82.59548
22-06-2026 12:23:02,-50,-50,2.430557,-50,2.826824,100,1.801937,100,-50,-50,5.29398,10.78559,23.33333,82.07465
22-06-2026 12:28:02,-50,-50,2.256943,-50,2.826824,100,1.824364,100,-50,-50,5.271992,10.80729,23.23438,81.53935
22-06-2026 12:33:02,-50,-50,2.141201,-50,2.419708,100,1.734665,100,-44.27083,-50,5.184025,10.8507,23.23438,81.3802
22-06-2026 12:38:02,-50,-50,2.48843,-50,2.826824,100,2.825523,100,-32.63889,-50,5.074074,10.82899,23.33333,82.65336
22-06-2026 12:43:02,-50,-50,2.690971,-50,2.826824,100,2.759113,100,-50,-50,4.964119,10.82899,23.43229,83.55035
22-06-2026 12:48:02,-50,-50,2.459492,-50,2.506943,100,2.648441,100,-32.84143,-50,4.854168,10.87239,23.50651,83.18866
22-06-2026 12:53:02,-50,-50,2.517361,-50,2.390625,100,2.670574,100,-50,-50,4.898148,10.9158,23.43229,82.8125
22-06-2026 12:58:02,-50,-50,2.256943,-50,2.187065,100,2.648441,100,-50,-50,4.920139,10.9809,23.43229,82.55208
22-06-2026 13:03:02,-50,-50,2.054398,-50,1.838108,100,2.73698,100,-50,-50,4.964119,11.00261,23.43229,82.17593
22-06-2026 13:08:02,-50,-50,1.736111,-50,1.401909,100,2.825523,100,-23.4375,-50,5.052082,11.0243,23.33333,81.26447
22-06-2026 13:13:02,-50,-50,1.620369,-50,1.285587,100,2.914063,100,-50,-50,5.20602,11.04601,23.33333,80.57002
22-06-2026 13:18:02,-50,-50,1.93866,-50,1.838108,100,3.002605,100,-50,-50,5.228008,11.04601,23.43229,81.90105
22-06-2026 13:23:02,-50,-50,1.96759,-50,1.721786,100,2.980469,100,-33.33333,-50,5.228008,11.04601,23.50651,82.16145
22-06-2026 13:28:02,-50,-50,1.851852,-50,2.041668,100,3.069008,100,-50,-50,5.29398,11.06771,23.50651,81.48148
22-06-2026 13:33:02,-50,-50,1.880791,-50,2.157986,100,3.246098,100,-50,-50,5.447918,11.11111,23.40755,81.3802
22-06-2026 13:38:02,-50,-50,1.996529,-50,2.594185,100,3.179688,100,-33.68056,-50,5.425926,11.13281,23.53125,82.17593
22-06-2026 13:43:02,-50,-50,1.909721,-50,2.710506,100,3.223957,100,-37.26852,-50,5.469906,11.13281,23.53125,82.11806
22-06-2026 13:48:02,-50,-50,1.736111,-50,3.059464,100,3.3125,100,-46.78819,-50,5.557869,11.15451,23.53125,81.85764
22-06-2026 13:53:02,-50,-50,1.70718,-50,3.059464,100,3.467449,100,-50,-50,5.755787,11.17622,23.43229,81.81423
22-06-2026 13:58:02,-50,-50,1.649307,-50,3.292099,100,3.578125,100,-28.06713,-50,5.777775,11.21962,23.43229,81.48148
22-06-2026 14:03:02,-50,-50,1.678242,-50,3.495663,100,3.733074,100,-50,-50,5.865742,11.24132,23.43229,81.43808
22-06-2026 14:08:02,-50,-50,1.880791,-50,3.931854,100,3.644531,100,-50,-50,5.84375,11.24132,23.43229,82.01678
22-06-2026 14:13:02,-50,-50,2.228008,-50,3.931854,100,3.401039,100,-50,-50,5.601852,11.26302,23.63021,82.87037
22-06-2026 14:18:02,-50,-50,2.34375,-50,3.931854,100,3.334637,100,-46.96181,-50,5.469906,11.26302,23.70443,83.18866
22-06-2026 14:23:02,-50,-50,2.228008,-50,3.815536,100,3.223957,100,-29.6875,-50,5.535881,11.28472,23.70443,83.02952
22-06-2026 14:28:02,-50,-50,1.96759,-50,3.728298,100,3.246098,100,-48.55324,-50,5.513889,11.32813,23.63021,82.33507
22-06-2026 14:33:02,-50,-50,1.765049,-50,4.251736,100,3.3125,100,-50,-50,5.513889,11.34983,23.53125,81.79977
22-06-2026 14:38:02,-50,-50,1.70718,-50,3.815536,100,3.401039,100,-25.60764,-50,5.601852,11.37152,23.53125,81.3802
22-06-2026 14:43:02,-50,-50,1.851852,-50,3.931854,100,3.3125,100,-50,-50,5.535881,11.41493,23.53125,81.48148
22-06-2026 14:48:02,-50,-50,1.765049,-50,3.379341,100,3.069008,100,-45.25463,-50,5.337963,11.45833,23.43229,81.22106
22-06-2026 14:53:02,-50,-50,1.475693,-50,3.263023,100,3.157551,100,-25.52083,-50,5.315975,11.48003,23.33333,80.74364
22-06-2026 14:58:02,-50,-50,1.70718,-50,3.931854,100,3.223957,100,-50,-50,5.425926,11.50174,23.43229,81.7419
22-06-2026 15:03:02,-50,-50,1.909721,-50,4.04818,100,3.157551,100,-40.07523,-50,5.337963,11.52344,23.53125,82.71123
22-06-2026 15:08:02,-50,-50,1.851852,-50,3.61198,100,3.069008,100,-50,-50,5.315975,11.52344,23.50651,82.33507
22-06-2026 15:13:02,-50,-50,1.79398,-50,3.263023,100,2.980469,100,-23.00347,-50,5.271992,11.54514,23.53125,81.97338
22-06-2026 15:18:02,-50,-50,1.765049,-50,3.059464,100,2.825523,100,-19.47338,-50,5.20602,11.56684,23.53125,82.07465
22-06-2026 15:23:02,-50,-50,1.765049,-50,2.826824,100,2.648441,100,-50,-50,5.118057,11.63195,23.53125,82.07465
22-06-2026 15:28:02,-50,-50,1.678242,-50,2.506943,100,2.515621,100,-50,-50,4.964119,11.65364,23.53125,81.7419
22-06-2026 15:33:02,-50,-50,1.591438,-50,2.274307,100,2.427082,100,-50,-50,4.766205,11.65364,23.53125,81.7419
22-06-2026 15:38:02,-50,-50,1.475693,-50,1.954426,100,2.604168,100,-50,-50,5.579861,11.63195,23.43229,81.22106
22-06-2026 15:43:02,-50,-50,1.388889,-50,1.721786,100,3.091145,100,-37.03704,-50,6.151619,11.65364,23.43229,81.16319
22-06-2026 15:48:02,-50,-50,1.446758,-50,1.721786,100,3.401039,100,-50,-50,6.525463,11.65364,23.43229,81.48148
22-06-2026 15:53:02,-50,-50,1.620369,-50,1.838108,100,3.710934,100,-50,-50,6.855324,11.67535,23.43229,82.33507
22-06-2026 15:58:02,-50,-50,1.765049,-50,1.838108,100,3.888023,100,-50,-50,7.053242,11.67535,23.50651,82.60995
22-06-2026 16:03:02,-50,-50,1.765049,-50,2.041668,100,4.131508,100,-50,-50,7.251156,11.69705,23.70443,82.92824
22-06-2026 16:08:02,-50,-50,1.996529,-50,2.070744,100,4.30859,100,-50,-50,7.361111,11.71875,23.70443,83.02952
22-06-2026 16:13:02,-50,-50,2.19907,-50,2.187065,100,4.552082,100,-50,-50,7.537037,11.71875,23.80339,83.3478
22-06-2026 16:18:02,-50,-50,2.34375,-50,2.274307,100,4.618492,100,-20.05208,-50,7.58102,11.69705,24.0013,83.60822
22-06-2026 16:23:02,-50,-50,2.256943,-50,2.070744,100,4.707031,100,-30.46875,-50,7.690975,11.69705,23.97656,83.50694
22-06-2026 16:28:02,-50,-50,2.430557,-50,2.157986,100,4.640625,100,-50,-50,7.66898,11.67535,24.07552,83.40567
22-06-2026 16:33:02,-50,-50,2.372688,-50,2.070744,100,4.640625,100,-23.90047,-50,7.66898,11.65364,24.07552,82.92824
22-06-2026 16:38:02,-50,-50,2.34375,-50,2.041668,100,4.795574,100,-24.18982,-50,7.756943,11.65364,24.10026,82.97164
22-06-2026 16:43:02,-50,-50,2.517361,-50,2.070744,100,4.861977,100,-50,-50,7.844906,11.65364,24.17448,83.13079
