Time,,,Dough Cooler2 Temp,,Dough Cooler1 Temp,,Perishable Cooler Temp
04-06-2026 00:03,,,                 NOP,,2.739582,,3.944443
04-06-2026 00:08,,,                 NOP,,2.943142,,4.034721
04-06-2026 00:13,,,                 NOP,,3.379341,,4.034721
04-06-2026 00:18,,,                 NOP,,3.379341,,4.034721
04-06-2026 00:23,,,                 NOP,,3.292099,,4.192707
04-06-2026 00:28,,,                 NOP,,3.495663,,3.786461
04-06-2026 00:33,,,                 NOP,,3.175781,,3.6059
04-06-2026 00:38,,,                 NOP,,3.495663,,3.538197
04-06-2026 00:43,,,                 NOP,,3.292099,,3.538197
04-06-2026 00:48,,,                 NOP,,3.175781,,3.515625
04-06-2026 00:53,,,                 NOP,,2.943142,,3.538197
04-06-2026 00:58,,,                 NOP,,2.739582,,3.696178
04-06-2026 01:03,,,                 NOP,,2.8559,,3.696178
04-06-2026 01:08,,,                 NOP,,3.263023,,3.696178
04-06-2026 01:13,,,                 NOP,,4.04818,,3.696178
04-06-2026 01:18,,,                 NOP,,4.71701,,3.786461
04-06-2026 01:23,,,                 NOP,,4.280819,,3.87674
04-06-2026 01:28,,,                 NOP,,4.397137,,3.944443
04-06-2026 01:33,,,                 NOP,,3.728298,,4.034721
04-06-2026 01:38,,,                 NOP,,3.84462,,3.989582
04-06-2026 01:43,,,                 NOP,,3.84462,,4.012154
04-06-2026 01:48,,,                 NOP,,3.728298,,3.944443
04-06-2026 01:53,,,                 NOP,,3.495663,,4.034721
04-06-2026 01:58,,,                 NOP,,3.379341,,4.012154
04-06-2026 02:03,,,                 NOP,,3.84462,,4.057293
04-06-2026 02:08,,,                 NOP,,3.61198,,3.944443
04-06-2026 02:13,,,                 NOP,,3.408421,,3.944443
04-06-2026 02:18,,,                 NOP,,3.408421,,3.899303
04-06-2026 02:23,,,                 NOP,,3.379341,,3.967014
04-06-2026 02:28,,,                 NOP,,3.495663,,3.854168
04-06-2026 02:33,,,                 NOP,,3.495663,,3.786461
04-06-2026 02:38,,,                 NOP,,3.175781,,3.6059
04-06-2026 02:43,,,                 NOP,,2.8559,,3.538197
04-06-2026 02:48,,,                 NOP,,2.419708,,3.447918
04-06-2026 02:53,,,                 NOP,,2.390625,,3.447918
04-06-2026 02:58,,,                 NOP,,2.506943,,3.357639
04-06-2026 03:03,,,                 NOP,,2.187065,,3.380207
04-06-2026 03:08,,,                 NOP,,1.954426,,3.380207
04-06-2026 03:13,,,                 NOP,,1.954426,,3.357639
04-06-2026 03:18,,,                 NOP,,2.390625,,3.357639
04-06-2026 03:23,,,                 NOP,,2.623264,,3.425346
04-06-2026 03:28,,,                 NOP,,2.623264,,3.6059
04-06-2026 03:33,,,                 NOP,,3.059464,,3.696178
04-06-2026 03:38,,,                 NOP,,2.739582,,3.696178
04-06-2026 03:43,,,                 NOP,,2.826824,,3.71875
04-06-2026 03:48,,,                 NOP,,2.623264,,3.786461
04-06-2026 03:53,,,                 NOP,,2.303383,,3.87674
04-06-2026 03:58,,,                 NOP,,2.506943,,3.854168
04-06-2026 04:03,,,                 NOP,,2.390625,,3.87674
04-06-2026 04:08,,,                 NOP,,2.739582,,3.944443
04-06-2026 04:13,,,                 NOP,,2.623264,,3.944443
04-06-2026 04:18,,,                 NOP,,2.506943,,3.944443
04-06-2026 04:23,,,                 NOP,,2.943142,,3.944443
04-06-2026 04:28,,,                 NOP,,3.175781,,3.944443
04-06-2026 04:33,,,                 NOP,,3.059464,,3.944443
04-06-2026 04:38,,,                 NOP,,2.943142,,3.944443
04-06-2026 04:43,,,                 NOP,,2.8559,,3.944443
04-06-2026 04:48,,,                 NOP,,2.303383,,3.944443
04-06-2026 04:53,,,                 NOP,,2.506943,,4.102432
04-06-2026 04:58,,,                 NOP,,4.019096,,4.102432
04-06-2026 05:03,,,                 NOP,,4.600693,,4.192707
04-06-2026 05:08,,,                 NOP,,4.397137,,4.102432
04-06-2026 05:13,,,                 NOP,,4.164497,,4.102432
04-06-2026 05:18,,,                 NOP,,4.164497,,4.215275
04-06-2026 05:23,,,                 NOP,,4.600693,,4.192707
04-06-2026 05:28,,,                 NOP,,4.280819,,4.282986
04-06-2026 05:33,,,                 NOP,,4.04818,,4.282986
04-06-2026 05:38,,,                 NOP,,3.728298,,4.305553
04-06-2026 05:43,,,                 NOP,,3.495663,,4.282986
04-06-2026 05:48,,,                 NOP,,3.61198,,4.373264
04-06-2026 05:53,,,                 NOP,,3.61198,,4.260414
04-06-2026 05:58,,,                 NOP,,3.61198,,4.192707
04-06-2026 06:03,,,                 NOP,,3.379341,,4.215275
04-06-2026 06:08,,,                 NOP,,3.495663,,4.125
04-06-2026 06:13,,,                 NOP,,3.408421,,4.034721
04-06-2026 06:18,,,                 NOP,,3.175781,,3.944443
04-06-2026 06:23,,,                 NOP,,2.943142,,4.034721
04-06-2026 06:28,,,3.082031,,2.972221,,4.034721
04-06-2026 06:33,,,2.736546,,2.943142,,4.057293
04-06-2026 06:38,,,2.794128,,3.059464,,3.944443
04-06-2026 06:43,,,2.794128,,2.8559,,3.87674
04-06-2026 06:48,,,2.707752,,3.263023,,4.034721
04-06-2026 06:53,,,2.707752,,3.175781,,4.034721
04-06-2026 06:58,,,2.880497,,3.059464,,4.125
04-06-2026 07:03,,,2.966869,,3.059464,,4.012154
04-06-2026 07:08,,,3.45631,,3.059464,,4.102432
04-06-2026 07:13,,,3.945747,,3.292099,,4.125
04-06-2026 07:18,,,4.838253,,3.84462,,4.102432
04-06-2026 07:23,,,4.463978,,3.84462,,4.192707
04-06-2026 07:28,,,3.830582,,3.292099,,3.87674
04-06-2026 07:33,,,3.71542,,3.379341,,3.786461
04-06-2026 07:38,,,3.773003,,3.088539,,3.786461
04-06-2026 07:43,,,3.801796,,3.292099,,3.786461
04-06-2026 07:48,,,3.657841,,3.379341,,3.87674
04-06-2026 07:53,,,3.686634,,3.175781,,3.854168
04-06-2026 07:58,,,3.859375,,3.088539,,3.809029
04-06-2026 08:03,,,3.859375,,2.884983,,3.131947
04-06-2026 08:08,,,3.830582,,2.739582,,2.861111
04-06-2026 08:13,,,3.801796,,2.623264,,2.703125
04-06-2026 08:18,,,3.744213,,2.506943,,2.61285
