Time,,,Dough Cooler2 Temp,,Dough Cooler1 Temp,,Perishable Cooler Temp
15-06-2026 17:03,,,7.58102,,8.119358,,5.263889
15-06-2026 17:08,,,7.841438,,8.322918,,5.439812
15-06-2026 17:13,,,7.986111,,8.555557,,5.439812
15-06-2026 17:18,,,7.928242,,8.788193,,5.571758
15-06-2026 17:23,,,7.552082,,8.788193,,5.747688
15-06-2026 17:28,,,8.275459,,8.671875,,5.813656
15-06-2026 17:33,,,7.928242,,8.235676,,5.813656
15-06-2026 17:38,,,7.349541,,7.595921,,5.813656
15-06-2026 17:43,,,6.79977,,7.043404,,4.507526
15-06-2026 17:48,,,6.163193,,6.403648,,4.418404
15-06-2026 17:53,,,5.61343,,5.73481,,4.329281
15-06-2026 17:58,,,5.06366,,5.15321,,4.173321
15-06-2026 18:03,,,4.54282,,4.600693,,4.173321
15-06-2026 18:08,,,4.05093,,4.164497,,4.084202
15-06-2026 18:13,,,3.616898,,3.757378,,4.017361
15-06-2026 18:18,,,3.211807,,3.175781,,4.017361
15-06-2026 18:23,,,3.009258,,2.943142,,3.928242
15-06-2026 18:28,,,2.89352,,2.826824,,3.905964
15-06-2026 18:33,,,2.806709,,2.506943,,3.928242
15-06-2026 18:38,,,2.459492,,2.070744,,3.839119
15-06-2026 18:43,,,2.19907,,1.838108,,3.861401
15-06-2026 18:48,,,2.256943,,1.954426,,3.839119
15-06-2026 18:53,,,2.459492,,2.041668,,3.839119
15-06-2026 18:58,,,2.256943,,1.838108,,3.75
15-06-2026 19:03,,,NOP,,1.634552,,3.772282
15-06-2026 19:08,,,NOP,,1.227428,,3.772282
15-06-2026 19:13,,,NOP,,2.448643,,3.772282
15-06-2026 19:18,,,NOP,,2.131947,,3.772282
15-06-2026 19:23,,,NOP,,2.419849,,3.839119
15-06-2026 19:28,,,NOP,,2.880497,,3.861401
15-06-2026 19:33,,,NOP,,3.312355,,3.928242
15-06-2026 19:38,,,NOP,,3.744213,,3.928242
15-06-2026 19:43,,,NOP,,4.176071,,3.928242
15-06-2026 19:48,,,NOP,,4.607925,,3.905964
15-06-2026 19:53,,,NOP,,5.039783,,3.839119
15-06-2026 19:58,,,NOP,,5.500435,,3.839119
15-06-2026 20:03,,,NOP,,4.368053,,3.839119
15-06-2026 20:08,,,NOP,,4.804253,,3.839119
15-06-2026 20:13,,,NOP,,5.124134,,3.75
15-06-2026 20:18,,,NOP,,5.15321,,3.928242
15-06-2026 20:23,,,NOP,,5.356773,,3.995083
15-06-2026 20:28,,,NOP,,5.15321,,3.928242
15-06-2026 20:33,,,NOP,,4.92057,,3.928242
15-06-2026 20:38,,,NOP,,4.484371,,3.928242
15-06-2026 20:43,,,NOP,,4.04818,,3.839119
15-06-2026 20:48,,,NOP,,3.728298,,3.861401
15-06-2026 20:53,,,NOP,,3.175781,,3.861401
15-06-2026 20:58,,,NOP,,2.943142,,3.839119
