Time,,,Dough Cooler2 Temp,,Dough Cooler1 Temp,,Perishable Cooler Temp
14-06-2026 00:03,,,NOP,,2.218315,,3.326824
14-06-2026 00:08,,,NOP,,2.218315,,3.304398
14-06-2026 00:13,,,NOP,,2.333481,,3.394096
14-06-2026 00:18,,,NOP,,2.304688,,3.394096
14-06-2026 00:23,,,NOP,,2.650173,,3.64077
14-06-2026 00:28,,,NOP,,2.966869,,3.730469
14-06-2026 00:33,,,NOP,,3.283566,,3.909866
14-06-2026 00:38,,,NOP,,3.398727,,3.357639
14-06-2026 00:43,,,NOP,,3.427517,,3.447918
14-06-2026 00:48,,,NOP,,3.744213,,3.515625
14-06-2026 00:53,,,NOP,,2.361542,,3.6059
14-06-2026 00:58,,,NOP,,2.943142,,3.696178
14-06-2026 01:03,,,NOP,,2.739582,,3.71875
14-06-2026 01:08,,,NOP,,3.059464,,3.763889
14-06-2026 01:13,,,NOP,,3.931854,,3.87674
14-06-2026 01:18,,,NOP,,4.251736,,3.944443
14-06-2026 01:23,,,NOP,,4.251736,,3.944443
14-06-2026 01:28,,,NOP,,4.04818,,4.034721
14-06-2026 01:33,,,NOP,,3.728298,,4.034721
14-06-2026 01:38,,,NOP,,3.61198,,4.012154
14-06-2026 01:43,,,NOP,,3.61198,,3.510414
14-06-2026 01:48,,,NOP,,3.61198,,3.487705
14-06-2026 01:53,,,NOP,,3.61198,,3.510414
14-06-2026 01:58,,,NOP,,3.495663,,3.487705
14-06-2026 02:03,,,NOP,,3.379341,,3.57856
14-06-2026 02:08,,,NOP,,4.135414,,3.57856
14-06-2026 02:13,,,NOP,,3.931854,,3.487705
14-06-2026 02:18,,,NOP,,3.495663,,3.601273
14-06-2026 02:23,,,NOP,,3.379341,,3.57856
14-06-2026 02:28,,,NOP,,3.931854,,3.646698
14-06-2026 02:33,,,NOP,,3.931854,,3.73756
14-06-2026 02:38,,,NOP,,3.84462,,3.760273
14-06-2026 02:43,,,NOP,,3.728298,,3.73756
14-06-2026 02:48,,,NOP,,3.408421,,3.851128
14-06-2026 02:53,,,NOP,,3.175781,,3.941982
14-06-2026 02:58,,,NOP,,2.943142,,3.851128
14-06-2026 03:03,,,NOP,,2.943142,,3.919273
14-06-2026 03:08,,,NOP,,2.826824,,3.919273
14-06-2026 03:13,,,NOP,,2.943142,,3.851128
14-06-2026 03:18,,,NOP,,2.943142,,3.851128
14-06-2026 03:23,,,NOP,,2.623264,,3.919273
14-06-2026 03:28,,,NOP,,2.303383,,3.851128
14-06-2026 03:33,,,NOP,,2.826824,,3.919273
14-06-2026 03:38,,,NOP,,2.739582,,3.760273
14-06-2026 03:43,,,NOP,,2.594185,,3.760273
14-06-2026 03:48,,,NOP,,2.623264,,3.73756
14-06-2026 03:53,,,NOP,,2.506943,,3.669415
14-06-2026 03:58,,,NOP,,2.390625,,3.669415
14-06-2026 04:03,,,NOP,,2.390625,,3.669415
14-06-2026 04:08,,,NOP,,2.390625,,3.760273
14-06-2026 04:13,,,NOP,,2.826824,,3.760273
14-06-2026 04:18,,,NOP,,2.710506,,3.669415
14-06-2026 04:23,,,NOP,,2.826824,,3.57856
14-06-2026 04:28,,,NOP,,2.710506,,3.669415
14-06-2026 04:33,,,NOP,,2.826824,,3.692127
14-06-2026 04:38,,,NOP,,2.826824,,3.669415
14-06-2026 04:43,,,NOP,,2.943142,,3.73756
14-06-2026 04:48,,,NOP,,3.088539,,3.828415
14-06-2026 04:53,,,NOP,,3.379341,,3.73756
14-06-2026 04:58,,,NOP,,3.059464,,3.828415
14-06-2026 05:03,,,NOP,,3.379341,,3.828415
14-06-2026 05:08,,,NOP,,3.931854,,3.919273
14-06-2026 05:13,,,NOP,,3.495663,,3.919273
14-06-2026 05:18,,,NOP,,3.61198,,3.919273
14-06-2026 05:23,,,NOP,,3.175781,,3.919273
14-06-2026 05:28,,,NOP,,3.495663,,3.964699
14-06-2026 05:33,,,NOP,,3.61198,,3.851128
14-06-2026 05:38,,,NOP,,3.815536,,3.828415
14-06-2026 05:43,,,NOP,,3.728298,,3.828415
14-06-2026 05:48,,,NOP,,3.61198,,3.669415
14-06-2026 05:53,,,NOP,,3.263023,,3.510414
14-06-2026 05:58,,,NOP,,3.059464,,3.328701
14-06-2026 06:03,,,7.291668,,2.739582,,3.237846
14-06-2026 06:08,,,4.774307,,2.710506,,2.942562
14-06-2026 06:13,,,2.951389,,2.826824,,2.306568
14-06-2026 06:18,,,2.604168,,3.03038,,1.988571
14-06-2026 06:23,,,2.34375,,2.826824,,1.988571
14-06-2026 06:28,,,2.054398,,2.623264,,1.965855
14-06-2026 06:33,,,2.083332,,2.739582,,2.147568
14-06-2026 06:38,,,1.909721,,2.943142,,2.37471
14-06-2026 06:43,,,1.96759,,2.594185,,2.738136
14-06-2026 06:48,,,1.909721,,2.390625,,3.078846
14-06-2026 06:53,,,1.79398,,2.274307,,3.169708
14-06-2026 06:58,,,1.79398,,2.157986,,3.328701
14-06-2026 07:03,,,1.880791,,2.157986,,3.396847
14-06-2026 07:08,,,2.228008,,2.303383,,2.806278
14-06-2026 07:13,,,2.662041,,2.710506,,1.965855
14-06-2026 07:18,,,2.98032,,2.710506,,1.398003
14-06-2026 07:23,,,2.806709,,2.506943,,0.9664345
14-06-2026 07:28,,,2.517361,,2.303383,,0.7165833
14-06-2026 07:33,,,2.806709,,2.477867,,0.625721
14-06-2026 07:38,,,2.951389,,2.623264,,0.3758698
14-06-2026 07:43,,,2.806709,,2.623264,,0.7165833
14-06-2026 07:48,,,2.806709,,2.274307,,1.057289
14-06-2026 07:53,,,2.546299,,2.506943,,1.466148
14-06-2026 07:58,,,2.546299,,1.838108,,1.625145
14-06-2026 08:03,,,2.459492,,2.070744,,1.806854
14-06-2026 08:08,,,2.71991,,1.838108,,1.897717
14-06-2026 08:13,,,2.864582,,1.75087,,1.897717
14-06-2026 08:18,,,2.74884,,1.721786,,2.056713
14-06-2026 08:23,,,2.633102,,1.634552,,2.238426
14-06-2026 08:28,,,2.57523,,1.605469,,2.329281
14-06-2026 08:33,,,2.57523,,1.401909,,2.306568
14-06-2026 08:38,,,2.459492,,1.198353,,2.306568
14-06-2026 08:43,,,2.34375,,1.198353,,2.397427
14-06-2026 08:48,,,2.054398,,1.605469,,2.579136
14-06-2026 08:53,,,1.93866,,1.285587,,2.828995
14-06-2026 08:58,,,1.909721,,1.198353,,3.010708
14-06-2026 09:03,,,1.880791,,1.721786,,2.897133
14-06-2026 09:08,,,2.604168,,1.372829,,1.920429
14-06-2026 09:13,,,2.951389,,1.92535,,1.148148
14-06-2026 09:18,,,3.443291,,1.92535,,3.002605
14-06-2026 09:23,,,3.327549,,2.477867,,2.604168
14-06-2026 09:28,,,3.067131,,2.157986,,2.515621
14-06-2026 09:33,,,2.864582,,2.274307,,2.515621
14-06-2026 09:38,,,2.604168,,2.157986,,2.493488
14-06-2026 09:43,,,2.401619,,2.274307,,2.515621
14-06-2026 09:48,,,2.633102,,1.954426,,2.427082
14-06-2026 09:53,,,2.71991,,2.390625,,2.183594
14-06-2026 09:58,,,2.57523,,1.954426,,1.940105
14-06-2026 10:03,,,2.401619,,1.838108,,1.940105
14-06-2026 10:08,,,2.34375,,1.954426,,1.851563
14-06-2026 10:13,,,2.633102,,1.954426,,2.006512
14-06-2026 10:18,,,2.951389,,2.274307,,1.785156
14-06-2026 10:23,,,3.009258,,2.710506,,1.630211
14-06-2026 10:28,,,2.835648,,2.826824,,1.519531
14-06-2026 10:33,,,2.662041,,2.943142,,1.453129
14-06-2026 10:38,,,2.71991,,3.175781,,3.537327
14-06-2026 10:43,,,3.067131,,2.943142,,3.472225
14-06-2026 10:48,,,3.009258,,3.379341,,3.363716
14-06-2026 10:53,,,2.98032,,3.175781,,3.472225
14-06-2026 10:58,,,3.067131,,2.623264,,3.62413
14-06-2026 11:03,,,3.182869,,2.506943,,3.841145
14-06-2026 11:08,,,3.009258,,2.506943,,3.927952
14-06-2026 11:13,,,2.922451,,2.594185,,4.036457
14-06-2026 11:18,,,3.009258,,2.506943,,4.036457
14-06-2026 11:23,,,2.835648,,2.390625,,3.949654
14-06-2026 11:28,,,2.835648,,2.710506,,4.123264
14-06-2026 11:33,,,2.98032,,2.826824,,4.036457
14-06-2026 11:38,,,2.922451,,2.943142,,3.927952
